date,/m/01b_21
2020-09-02,32
2020-09-03,18
2020-09-04,42
2020-09-05,25
2020-09-06,42
2020-09-07,41
2020-09-08,36
2020-09-09,41
2020-09-10,46
2020-09-11,34
2020-09-12,47
2020-09-13,60
2020-09-14,66
2020-09-15,51
2020-09-16,29
2020-09-17,30
2020-09-18,51
2020-09-19,46
2020-09-20,61
2020-09-21,56
2020-09-22,57
2020-09-23,57
2020-09-24,48
2020-09-25,52
2020-09-26,60
2020-09-27,37
2020-09-28,40
2020-09-29,41
2020-09-30,49
2020-10-01,38
2020-10-02,31
2020-10-03,46
2020-10-04,42
2020-10-05,63
2020-10-06,39
2020-10-07,37
2020-10-08,46
2020-10-09,54
2020-10-10,47
2020-10-11,42
2020-10-12,59
2020-10-13,55
2020-10-14,64
2020-10-15,48
2020-10-16,52
2020-10-17,78
2020-10-18,74
2020-10-19,100
2020-10-20,80
2020-10-21,78
2020-10-22,48
2020-10-23,75
2020-10-24,82
2020-10-25,78
2020-10-26,67
2020-10-27,62
2020-10-28,54
2020-10-29,68
2020-10-30,59
2020-10-31,77
2020-11-01,82
2020-11-02,69
2020-11-03,72
2020-11-04,75
2020-11-05,62
2020-11-06,76
2020-11-07,48
2020-11-08,71
2020-11-09,58
2020-11-10,61
2020-11-11,68
2020-11-12,58
2020-11-13,70
2020-11-14,76
2020-11-15,66
2020-11-16,55
2020-11-17,54
2020-11-18,45
2020-11-19,47
2020-11-20,37
2020-11-21,52
2020-11-22,56
2020-11-23,33
2020-11-24,51
2020-11-25,41
2020-11-26,34
2020-11-27,40
2020-11-28,53
2020-11-29,44
2020-11-30,38
2020-12-01,45
2020-12-02,34
2020-12-03,50
2020-12-04,46
2020-12-05,33
2020-12-06,37
2020-12-07,44
2020-12-08,38
2020-12-09,42
2020-12-10,31
2020-12-11,38
2020-12-12,46
2020-12-13,51
2020-12-14,31
2020-12-15,43
2020-12-16,37
2020-12-17,32
2020-12-18,28
2020-12-19,53
2020-12-20,35
2020-12-21,44
2020-12-22,32
2020-12-23,51
2020-12-24,46
2020-12-25,40
2020-12-26,63
2020-12-27,45
2020-12-28,45
2020-12-29,48
2020-12-30,52
